segment_id	start_time_seconds	end_time_seconds	label
QLgoePI67r0_50000	0.0	6.748	other
QLgoePI67r0_50000	1.961	6.559	other
QLgoePI67r0_50000	6.701	10.0	other
QLgoePI67r0_50000	6.764	7.693	/m/07s2xch
QLgoePI67r0_50000	7.811	8.071	/m/07s2xch
QLgoePI67r0_50000	8.283	9.039	/m/07s2xch
QLgoePI67r0_50000	9.03	9.13	/m/07pc8lb
QLgoePI67r0_50000	9.134	9.457	/m/07s2xch
tIM-H2rdq8U_60000	0.0	0.233	other
tIM-H2rdq8U_60000	0.0	10.0	other
tIM-H2rdq8U_60000	0.547	2.363	/m/032s66
tIM-H2rdq8U_60000	2.41	2.876	/m/07s2xch
tIM-H2rdq8U_60000	2.91	3.458	other
tIM-H2rdq8U_60000	2.91	3.458	other
tIM-H2rdq8U_60000	4.133	4.366	other
tIM-H2rdq8U_60000	4.133	5.064	other
tIM-H2rdq8U_60000	4.494	4.796	other
tIM-H2rdq8U_60000	5.053	5.285	other
tIM-H2rdq8U_60000	5.507	6.019	other
tIM-H2rdq8U_60000	6.135	7.835	/m/032s66
tIM-H2rdq8U_60000	7.416	8.394	other
tIM-H2rdq8U_60000	8.394	9.115	other
tIM-H2rdq8U_60000	8.44	9.534	other
tIM-H2rdq8U_60000	8.661	10.0	other
d1NOIDuvQwI_30000	0.0	0.225	other
d1NOIDuvQwI_30000	0.0	0.322	other
d1NOIDuvQwI_30000	0.0	10.0	other
d1NOIDuvQwI_30000	0.379	0.931	other
d1NOIDuvQwI_30000	1.094	1.33	other
d1NOIDuvQwI_30000	1.557	1.695	other
d1NOIDuvQwI_30000	1.646	1.882	other
d1NOIDuvQwI_30000	2.231	3.279	other
d1NOIDuvQwI_30000	2.564	2.954	other
d1NOIDuvQwI_30000	3.539	4.092	other
d1NOIDuvQwI_30000	4.741	4.863	other
d1NOIDuvQwI_30000	4.969	5.351	other
d1NOIDuvQwI_30000	5.009	5.107	other
d1NOIDuvQwI_30000	5.107	6.634	other
d1NOIDuvQwI_30000	5.611	6.732	other
d1NOIDuvQwI_30000	5.814	6.131	other
d1NOIDuvQwI_30000	6.634	6.951	other
d1NOIDuvQwI_30000	7.048	7.698	other
d1NOIDuvQwI_30000	7.576	7.69	other
d1NOIDuvQwI_30000	7.804	7.934	other
d1NOIDuvQwI_30000	7.999	8.6	/m/07s2xch
d1NOIDuvQwI_30000	8.316	8.811	other
d1NOIDuvQwI_30000	9.234	9.453	other
d1NOIDuvQwI_30000	9.624	10.0	other
pr9XCCvoF_k_20000	0.0	10.0	other
pr9XCCvoF_k_20000	0.213	0.309	other
pr9XCCvoF_k_20000	0.495	0.611	other
pr9XCCvoF_k_20000	0.687	1.49	other
pr9XCCvoF_k_20000	0.776	0.872	other
pr9XCCvoF_k_20000	1.051	1.161	other
pr9XCCvoF_k_20000	1.319	1.504	other
pr9XCCvoF_k_20000	1.621	2.582	/m/07s2xch
pr9XCCvoF_k_20000	1.676	1.978	other
pr9XCCvoF_k_20000	2.246	2.424	other
pr9XCCvoF_k_20000	2.665	5.474	other
pr9XCCvoF_k_20000	3.757	3.922	other
pr9XCCvoF_k_20000	4.073	4.196	other
pr9XCCvoF_k_20000	4.703	4.882	other
pr9XCCvoF_k_20000	5.247	5.467	other
pr9XCCvoF_k_20000	5.357	8.345	/m/07s2xch
pr9XCCvoF_k_20000	5.604	5.955	other
pr9XCCvoF_k_20000	6.099	6.463	other
pr9XCCvoF_k_20000	6.683	6.93	other
pr9XCCvoF_k_20000	7.033	7.424	other
pr9XCCvoF_k_20000	7.555	7.768	other
pr9XCCvoF_k_20000	7.94	8.18	other
pr9XCCvoF_k_20000	8.352	9.718	other
pr9XCCvoF_k_20000	9.286	9.423	other
pr9XCCvoF_k_20000	9.609	10.0	other
7o0emu2kNjE_30000	0.0	10.0	other
7o0emu2kNjE_30000	0.0	10.0	other
7o0emu2kNjE_30000	0.143	1.505	/m/07s2xch
7o0emu2kNjE_30000	0.745	4.289	other
7o0emu2kNjE_30000	0.835	2.987	other
7o0emu2kNjE_30000	2.852	4.289	other
7o0emu2kNjE_30000	4.409	5.922	other
7o0emu2kNjE_30000	5.899	7.254	other
7o0emu2kNjE_30000	7.487	10.0	other
7o0emu2kNjE_30000	9.406	10.0	other
9w5Pr1zbbxA_20000	0.0	0.688	other
9w5Pr1zbbxA_20000	0.769	1.362	other
9w5Pr1zbbxA_20000	0.964	1.102	other
9w5Pr1zbbxA_20000	1.256	1.427	other
9w5Pr1zbbxA_20000	1.362	4.018	other
9w5Pr1zbbxA_20000	1.622	1.841	other
9w5Pr1zbbxA_20000	2.004	2.792	other
9w5Pr1zbbxA_20000	3.076	3.897	other
9w5Pr1zbbxA_20000	3.767	5.676	/m/07s2xch
9w5Pr1zbbxA_20000	4.798	5.034	other
9w5Pr1zbbxA_20000	5.676	5.968	other
9w5Pr1zbbxA_20000	6.309	6.659	other
9w5Pr1zbbxA_20000	6.789	7.406	other
9w5Pr1zbbxA_20000	6.829	7.04	other
9w5Pr1zbbxA_20000	7.495	7.658	other
9w5Pr1zbbxA_20000	7.869	8.056	other
9w5Pr1zbbxA_20000	8.324	10.0	other
wOydebzVgnA_570000	0.0	0.46	other
wOydebzVgnA_570000	0.0	4.701	other
wOydebzVgnA_570000	0.615	0.81	other
wOydebzVgnA_570000	1.841	2.792	/m/07s2xch
wOydebzVgnA_570000	2.434	2.532	other
wOydebzVgnA_570000	2.524	2.946	other
wOydebzVgnA_570000	2.93	3.06	other
wOydebzVgnA_570000	5.188	5.879	other
wOydebzVgnA_570000	6.082	6.992	/m/07s2xch
wOydebzVgnA_570000	6.301	6.455	other
wOydebzVgnA_570000	8.584	10.0	other
wOydebzVgnA_570000	9.705	9.867	other
iWotblooMIo_470000	0.0	10.0	other
iWotblooMIo_470000	0.268	0.687	other
iWotblooMIo_470000	0.955	5.053	other
iWotblooMIo_470000	4.773	6.578	other
iWotblooMIo_470000	6.624	10.0	/m/032s66
iWotblooMIo_470000	9.278	9.884	/m/07s2xch
IO81_L08QfU_0	1.48	10.0	other
IO81_L08QfU_0	9.488	10.0	other
IO81_L08QfU_0	0.606	1.441	/m/07s2xch
U1gQgjPPZYI_80000	0.0	0.411	other
U1gQgjPPZYI_80000	0.0	0.621	other
U1gQgjPPZYI_80000	0.705	1.495	other
U1gQgjPPZYI_80000	1.6	2.063	other
U1gQgjPPZYI_80000	2.211	2.295	other
U1gQgjPPZYI_80000	2.253	3.358	other
U1gQgjPPZYI_80000	2.958	3.253	other
U1gQgjPPZYI_80000	3.116	4.347	other
U1gQgjPPZYI_80000	3.326	3.463	other
U1gQgjPPZYI_80000	3.726	3.874	other
U1gQgjPPZYI_80000	3.958	4.305	other
U1gQgjPPZYI_80000	4.4	4.832	other
U1gQgjPPZYI_80000	4.842	5.105	other
U1gQgjPPZYI_80000	4.842	5.705	other
U1gQgjPPZYI_80000	5.011	6.389	other
U1gQgjPPZYI_80000	5.779	6.295	other
U1gQgjPPZYI_80000	6.379	6.779	other
U1gQgjPPZYI_80000	6.768	7.589	other
U1gQgjPPZYI_80000	6.779	7.105	other
U1gQgjPPZYI_80000	7.074	9.474	other
U1gQgjPPZYI_80000	7.432	7.579	other
U1gQgjPPZYI_80000	7.674	8.032	other
U1gQgjPPZYI_80000	8.221	8.463	other
U1gQgjPPZYI_80000	8.253	8.474	/m/07s2xch
U1gQgjPPZYI_80000	9.126	9.347	other
U1gQgjPPZYI_80000	9.484	9.737	other
U1gQgjPPZYI_80000	9.853	10.0	other
ZNFK8LK7bgE_0	0.069	10.0	other
ZNFK8LK7bgE_0	0.092	1.089	other
ZNFK8LK7bgE_0	0.986	2.018	other
ZNFK8LK7bgE_0	2.443	3.303	other
ZNFK8LK7bgE_0	3.532	4.576	other
ZNFK8LK7bgE_0	4.599	5.011	/m/07s2xch
ZNFK8LK7bgE_0	5.092	5.7	other
ZNFK8LK7bgE_0	5.688	6.135	other
ZNFK8LK7bgE_0	7.58	7.867	/m/07s2xch
ZNFK8LK7bgE_0	8.05	8.933	other
ZNFK8LK7bgE_0	8.739	9.002	/m/07s2xch
ZNFK8LK7bgE_0	9.725	10.0	other
2wWxKXZCncY_90000	0.0	0.405	other
2wWxKXZCncY_90000	0.0	10.0	other
2wWxKXZCncY_90000	0.209	10.0	other
2wWxKXZCncY_90000	0.559	0.838	other
2wWxKXZCncY_90000	0.601	1.504	other
2wWxKXZCncY_90000	1.55	1.69	other
2wWxKXZCncY_90000	1.592	3.073	other
2wWxKXZCncY_90000	2.179	2.416	other
2wWxKXZCncY_90000	2.835	3.338	other
2wWxKXZCncY_90000	3.324	4.93	other
2wWxKXZCncY_90000	4.148	4.274	other
2wWxKXZCncY_90000	4.162	5.042	other
2wWxKXZCncY_90000	4.916	6.536	other
2wWxKXZCncY_90000	5.112	5.321	other
2wWxKXZCncY_90000	5.816	10.0	other
2wWxKXZCncY_90000	6.006	6.369	/m/07s2xch
2wWxKXZCncY_90000	6.634	8.198	other
2wWxKXZCncY_90000	8.142	8.659	other
2wWxKXZCncY_90000	8.52	8.729	other
2wWxKXZCncY_90000	8.911	9.036	other
2wWxKXZCncY_90000	9.441	9.567	other
2wWxKXZCncY_90000	9.525	9.888	other
5oyLICcUWyM_260000	0.0	10.0	other
5oyLICcUWyM_260000	0.051	0.32	other
5oyLICcUWyM_260000	0.845	1.536	other
5oyLICcUWyM_260000	1.69	3.227	other
5oyLICcUWyM_260000	2.727	3.799	other
5oyLICcUWyM_260000	3.918	4.789	other
5oyLICcUWyM_260000	4.93	5.339	other
5oyLICcUWyM_260000	5.621	7.234	/m/07s2xch
5oyLICcUWyM_260000	7.362	7.81	other
5oyLICcUWyM_260000	9.559	9.997	other
qGwv3pdMgLw_30000	6.071	6.575	/m/07s2xch
qGwv3pdMgLw_30000	8.559	10.0	other
qGwv3pdMgLw_30000	0.0	10.0	other
qGwv3pdMgLw_30000	7.693	9.866	other
ggP-Yyo_Ibk_590000	0.0	1.171	other
ggP-Yyo_Ibk_590000	0.0	9.981	other
ggP-Yyo_Ibk_590000	1.383	1.752	other
ggP-Yyo_Ibk_590000	2.42	2.711	other
ggP-Yyo_Ibk_590000	3.033	4.896	other
ggP-Yyo_Ibk_590000	5.941	6.098	other
ggP-Yyo_Ibk_590000	6.46	6.57	other
ggP-Yyo_Ibk_590000	6.672	9.8	other
ggP-Yyo_Ibk_590000	7.63	8.03	/m/07s2xch
ggP-Yyo_Ibk_590000	9.831	9.98	other
9cG1NuKkjd4_80000	3.117	3.824	/m/032s66
9cG1NuKkjd4_80000	5.178	10.0	other
9cG1NuKkjd4_80000	0.0	10.0	other
9cG1NuKkjd4_80000	8.449	9.504	other
9cG1NuKkjd4_80000	4.376	4.785	/m/07s2xch
9cG1NuKkjd4_80000	0.0	10.0	other
9cG1NuKkjd4_80000	1.641	2.055	other
9cG1NuKkjd4_80000	0.037	0.786	other
9cG1NuKkjd4_80000	3.84	4.105	other
JmZUljOSfVQ_570000	0.01	0.546	other
JmZUljOSfVQ_570000	0.56	0.959	/m/07s2xch
JmZUljOSfVQ_570000	0.746	2.134	other
JmZUljOSfVQ_570000	1.385	1.763	other
JmZUljOSfVQ_570000	2.107	4.65	other
JmZUljOSfVQ_570000	2.313	2.684	other
JmZUljOSfVQ_570000	2.787	3.103	other
JmZUljOSfVQ_570000	3.041	3.742	other
JmZUljOSfVQ_570000	3.055	3.742	other
JmZUljOSfVQ_570000	4.072	4.691	other
JmZUljOSfVQ_570000	4.787	4.959	other
JmZUljOSfVQ_570000	4.918	5.076	other
JmZUljOSfVQ_570000	5.076	5.309	/m/07s2xch
JmZUljOSfVQ_570000	5.344	10.0	other
JmZUljOSfVQ_570000	5.392	7.041	other
JmZUljOSfVQ_570000	5.412	5.784	other
JmZUljOSfVQ_570000	5.845	7.9	other
JmZUljOSfVQ_570000	7.433	7.674	other
JmZUljOSfVQ_570000	7.632	7.921	other
JmZUljOSfVQ_570000	7.942	8.278	other
JmZUljOSfVQ_570000	8.258	8.911	other
JmZUljOSfVQ_570000	8.272	10.0	other
JmZUljOSfVQ_570000	9.179	9.261	other
JmZUljOSfVQ_570000	9.474	9.907	other
JmZUljOSfVQ_570000	9.942	10.0	other
5Ng7h-XUBNQ_30000	0.0	0.087	other
5Ng7h-XUBNQ_30000	0.0	0.638	other
5Ng7h-XUBNQ_30000	0.0	10.0	other
5Ng7h-XUBNQ_30000	0.0	10.0	other
5Ng7h-XUBNQ_30000	0.0	10.0	other
5Ng7h-XUBNQ_30000	0.192	0.265	other
5Ng7h-XUBNQ_30000	0.558	0.655	other
5Ng7h-XUBNQ_30000	0.777	0.85	other
5Ng7h-XUBNQ_30000	0.841	1.198	other
5Ng7h-XUBNQ_30000	0.94	1.005	other
5Ng7h-XUBNQ_30000	1.126	1.2	other
5Ng7h-XUBNQ_30000	1.266	1.662	other
5Ng7h-XUBNQ_30000	1.546	2.077	/m/07s2xch
5Ng7h-XUBNQ_30000	1.687	1.76	other
5Ng7h-XUBNQ_30000	1.858	1.939	other
5Ng7h-XUBNQ_30000	2.053	2.118	other
5Ng7h-XUBNQ_30000	2.261	2.85	/m/07s2xch
5Ng7h-XUBNQ_30000	2.564	2.67	other
5Ng7h-XUBNQ_30000	2.908	4.106	other
5Ng7h-XUBNQ_30000	4.483	4.889	other
5Ng7h-XUBNQ_30000	5.256	7.99	other
5Ng7h-XUBNQ_30000	8.647	10.0	other
5Ng7h-XUBNQ_30000	9.585	9.681	other
duYb-MON4Lc_70000	0.0	10.0	other
duYb-MON4Lc_70000	1.991	2.398	/m/032s66
duYb-MON4Lc_70000	2.293	2.91	other
duYb-MON4Lc_70000	3.155	3.621	/m/032s66
duYb-MON4Lc_70000	3.493	3.9	other
duYb-MON4Lc_70000	4.482	5.029	/m/032s66
duYb-MON4Lc_70000	4.494	5.041	other
duYb-MON4Lc_70000	4.587	4.924	other
duYb-MON4Lc_70000	5.413	6.019	/m/07s2xch
duYb-MON4Lc_70000	6.426	7.765	other
duYb-MON4Lc_70000	7.043	7.264	/m/07s2xch
duYb-MON4Lc_70000	8.207	8.603	other
duYb-MON4Lc_70000	9.08	9.558	/m/032s66
duYb-MON4Lc_70000	9.674	9.86	other
cGIKpg3d25U_10000	3.402	4.732	other
cGIKpg3d25U_10000	8.945	10.0	other
cGIKpg3d25U_10000	0.378	3.228	other
cGIKpg3d25U_10000	3.535	3.724	other
cGIKpg3d25U_10000	7.055	8.417	/m/07s2xch
cGIKpg3d25U_10000	0.0	0.354	other
cGIKpg3d25U_10000	8.575	8.906	other
_9U-QmPUgM4_30000	0.0	0.52	other
_9U-QmPUgM4_30000	0.0	10.0	other
_9U-QmPUgM4_30000	0.0	10.0	other
_9U-QmPUgM4_30000	0.74	1.15	other
_9U-QmPUgM4_30000	1.197	2.614	/m/07s2xch
_9U-QmPUgM4_30000	1.346	1.614	other
_9U-QmPUgM4_30000	1.37	2.291	other
_9U-QmPUgM4_30000	3.929	4.181	other
_9U-QmPUgM4_30000	5.362	6.433	other
_9U-QmPUgM4_30000	6.756	6.953	other
_9U-QmPUgM4_30000	6.764	7.331	other
_9U-QmPUgM4_30000	7.472	7.756	other
ufKiZ0t2zzg_30000	0.0	1.271	other
ufKiZ0t2zzg_30000	0.0	2.919	other
ufKiZ0t2zzg_30000	0.0	10.0	other
ufKiZ0t2zzg_30000	1.299	2.723	other
ufKiZ0t2zzg_30000	2.5	3.198	other
ufKiZ0t2zzg_30000	2.905	10.0	other
ufKiZ0t2zzg_30000	3.52	4.679	other
ufKiZ0t2zzg_30000	4.916	6.746	/m/032s66
ufKiZ0t2zzg_30000	9.05	9.874	/m/07s2xch
ZdINjtrzNzg_30000	0.0	0.223	/m/07s2xch
ZdINjtrzNzg_30000	0.0	1.006	other
ZdINjtrzNzg_30000	0.0	10.0	other
ZdINjtrzNzg_30000	0.0	10.0	other
ZdINjtrzNzg_30000	0.531	1.061	/m/07s2xch
ZdINjtrzNzg_30000	0.992	1.201	other
ZdINjtrzNzg_30000	1.229	2.542	/m/07s2xch
ZdINjtrzNzg_30000	1.265	1.492	other
ZdINjtrzNzg_30000	1.494	2.053	other
ZdINjtrzNzg_30000	2.584	4.078	other
ZdINjtrzNzg_30000	2.863	3.855	/m/07s2xch
ZdINjtrzNzg_30000	3.506	3.757	other
ZdINjtrzNzg_30000	4.483	4.595	other
ZdINjtrzNzg_30000	4.721	5.237	other
ZdINjtrzNzg_30000	5.279	5.545	other
ZdINjtrzNzg_30000	5.279	6.83	other
ZdINjtrzNzg_30000	5.992	6.103	other
ZdINjtrzNzg_30000	6.899	7.067	other
ZdINjtrzNzg_30000	7.053	7.165	other
ZdINjtrzNzg_30000	7.193	7.64	other
ZdINjtrzNzg_30000	7.626	7.696	other
ZdINjtrzNzg_30000	8.212	8.296	other
ZdINjtrzNzg_30000	8.617	8.953	other
ZdINjtrzNzg_30000	8.645	8.729	other
ZdINjtrzNzg_30000	8.994	9.106	other
ZdINjtrzNzg_30000	9.483	10.0	other
ZdINjtrzNzg_30000	9.553	9.609	other
VxwaA8abFL4_20000	7.764	8.362	other
VxwaA8abFL4_20000	2.425	3.157	/m/07s2xch
VxwaA8abFL4_20000	0.0	9.921	other
VxwaA8abFL4_20000	1.197	2.394	other
VxwaA8abFL4_20000	8.362	9.906	other
yC4YJcgfRq0_40000	0.0	6.553	other
yC4YJcgfRq0_40000	0.0	6.561	other
yC4YJcgfRq0_40000	0.574	0.964	other
yC4YJcgfRq0_40000	1.305	1.646	other
yC4YJcgfRq0_40000	1.841	2.394	other
yC4YJcgfRq0_40000	2.719	3.157	other
yC4YJcgfRq0_40000	3.693	5.684	other
yC4YJcgfRq0_40000	4.189	6.009	other
yC4YJcgfRq0_40000	4.579	5.286	/m/07s2xch
ldKwndWndDY_200000	0.0	0.189	other
ldKwndWndDY_200000	0.0	1.244	/m/07s2xch
ldKwndWndDY_200000	0.0	10.0	other
ldKwndWndDY_200000	0.0	10.0	other
ldKwndWndDY_200000	0.228	6.677	other
ldKwndWndDY_200000	0.252	1.26	other
ldKwndWndDY_200000	0.457	0.504	other
ldKwndWndDY_200000	0.654	0.724	other
ldKwndWndDY_200000	1.26	1.772	other
ldKwndWndDY_200000	1.606	2.929	other
ldKwndWndDY_200000	2.039	2.11	other
ldKwndWndDY_200000	2.449	3.213	other
ldKwndWndDY_200000	3.291	4.543	other
ldKwndWndDY_200000	3.378	3.535	other
ldKwndWndDY_200000	3.724	4.063	other
ldKwndWndDY_200000	4.535	5.583	other
ldKwndWndDY_200000	5.181	5.764	other
ldKwndWndDY_200000	5.874	8.969	other
ldKwndWndDY_200000	5.984	6.685	other
ldKwndWndDY_200000	7.291	7.386	other
ldKwndWndDY_200000	7.669	7.787	other
ldKwndWndDY_200000	7.812	10.0	other
ldKwndWndDY_200000	8.732	8.906	other
e_sD3OG8AV8_30000	4.732	7.882	other
e_sD3OG8AV8_30000	9.378	10.0	other
e_sD3OG8AV8_30000	9.417	9.535	other
e_sD3OG8AV8_30000	1.543	4.63	/m/07s2xch
e_sD3OG8AV8_30000	7.913	9.409	other
e_sD3OG8AV8_30000	7.52	7.669	other
z07koChomDY_0	0.0	0.092	other
z07koChomDY_0	0.0	0.459	other
z07koChomDY_0	0.0	1.683	other
z07koChomDY_0	0.0	6.454	other
z07koChomDY_0	1.017	1.431	other
z07koChomDY_0	1.737	2.259	/m/07s2xch
z07koChomDY_0	2.034	2.494	other
z07koChomDY_0	2.241	3.007	other
z07koChomDY_0	3.106	3.484	other
z07koChomDY_0	3.205	4.546	other
z07koChomDY_0	4.096	4.564	other
z07koChomDY_0	4.411	5.158	other
z07koChomDY_0	5.032	5.455	other
z07koChomDY_0	5.032	5.5	other
z07koChomDY_0	5.365	6.454	other
CxfnNq0xWfk_0	9.528	9.701	other
CxfnNq0xWfk_0	0.087	4.087	other
CxfnNq0xWfk_0	9.701	10.0	other
CxfnNq0xWfk_0	3.37	3.528	other
CxfnNq0xWfk_0	6.197	7.63	/m/07s2xch
CxfnNq0xWfk_0	9.236	9.504	other
qyIEVNV9T-I_0	6.631	7.455	other
qyIEVNV9T-I_0	7.046	8.856	/m/07s2xch
qyIEVNV9T-I_0	0.986	1.798	other
qyIEVNV9T-I_0	0.06	8.856	other
p_yn47BNMpE_20000	0.0	10.0	other
p_yn47BNMpE_20000	0.724	0.866	other
p_yn47BNMpE_20000	1.756	2.638	/m/07s2xch
p_yn47BNMpE_20000	3.307	3.984	/m/07s2xch
p_yn47BNMpE_20000	4.37	5.992	/m/07s2xch
p_yn47BNMpE_20000	5.913	6.323	other
p_yn47BNMpE_20000	6.323	6.764	/m/07s2xch
p_yn47BNMpE_20000	7.008	7.559	other
p_yn47BNMpE_20000	7.488	8.063	other
p_yn47BNMpE_20000	7.835	8.244	other
p_yn47BNMpE_20000	8.717	10.0	/m/07s2xch
7LhhXj22fO4_80000	0.0	0.394	other
7LhhXj22fO4_80000	0.0	0.449	other
7LhhXj22fO4_80000	0.079	0.189	other
7LhhXj22fO4_80000	0.433	0.78	other
7LhhXj22fO4_80000	0.843	2.488	other
7LhhXj22fO4_80000	0.85	2.0	other
7LhhXj22fO4_80000	1.441	2.008	/m/07s2xch
7LhhXj22fO4_80000	2.15	2.402	/m/07s2xch
7LhhXj22fO4_80000	2.559	2.685	/m/07s2xch
7LhhXj22fO4_80000	2.622	3.102	other
7LhhXj22fO4_80000	2.709	3.079	other
7LhhXj22fO4_80000	3.291	4.165	other
7LhhXj22fO4_80000	3.425	4.378	other
7LhhXj22fO4_80000	3.425	4.685	other
7LhhXj22fO4_80000	4.378	4.724	other
7LhhXj22fO4_80000	4.732	6.48	/m/03qc9zr
7LhhXj22fO4_80000	4.882	5.535	other
7LhhXj22fO4_80000	5.425	5.961	other
7LhhXj22fO4_80000	6.394	10.0	other
7LhhXj22fO4_80000	6.417	8.567	other
7LhhXj22fO4_80000	7.331	8.165	other
7LhhXj22fO4_80000	7.882	8.953	other
7LhhXj22fO4_80000	8.22	9.0	/m/03qc9zr
7LhhXj22fO4_80000	9.134	9.496	/m/03qc9zr
7LhhXj22fO4_80000	9.142	9.819	other
7LhhXj22fO4_80000	9.874	10.0	other
aAp9Hp2Lz0A_40000	0.0	10.0	other
aAp9Hp2Lz0A_40000	0.0	10.0	other
aAp9Hp2Lz0A_40000	0.221	1.339	other
aAp9Hp2Lz0A_40000	0.454	1.094	/m/032s66
aAp9Hp2Lz0A_40000	1.048	1.211	other
aAp9Hp2Lz0A_40000	1.42	1.583	other
aAp9Hp2Lz0A_40000	2.387	2.852	/m/032s66
aAp9Hp2Lz0A_40000	2.957	3.062	other
aAp9Hp2Lz0A_40000	3.318	3.493	other
aAp9Hp2Lz0A_40000	3.609	3.993	/m/032s66
aAp9Hp2Lz0A_40000	3.947	5.32	/m/07s2xch
aAp9Hp2Lz0A_40000	4.203	4.342	other
aAp9Hp2Lz0A_40000	4.61	4.936	/m/032s66
aAp9Hp2Lz0A_40000	5.239	5.378	other
aAp9Hp2Lz0A_40000	5.576	5.716	other
aAp9Hp2Lz0A_40000	6.112	6.391	/m/032s66
aAp9Hp2Lz0A_40000	6.717	6.834	other
aAp9Hp2Lz0A_40000	6.869	8.044	other
aAp9Hp2Lz0A_40000	7.066	7.87	other
aAp9Hp2Lz0A_40000	8.266	9.371	other
aAp9Hp2Lz0A_40000	8.917	9.22	other
aAp9Hp2Lz0A_40000	9.616	10.0	/m/032s66
SsYszkHov4Y_50000	0.0	4.346	other
SsYszkHov4Y_50000	0.323	0.575	other
SsYszkHov4Y_50000	0.992	1.283	other
SsYszkHov4Y_50000	1.441	1.583	other
SsYszkHov4Y_50000	1.748	1.929	other
SsYszkHov4Y_50000	2.126	2.291	other
SsYszkHov4Y_50000	2.485	4.049	/m/07s2xch
9TQGlXpOrqQ_30000	0.0	0.213	other
9TQGlXpOrqQ_30000	0.0	10.0	other
9TQGlXpOrqQ_30000	0.0	10.0	other
9TQGlXpOrqQ_30000	0.251	0.879	/m/07s2xch
9TQGlXpOrqQ_30000	0.964	1.557	other
9TQGlXpOrqQ_30000	1.401	2.019	other
9TQGlXpOrqQ_30000	1.411	2.048	other
9TQGlXpOrqQ_30000	2.039	2.358	/m/07s2xch
9TQGlXpOrqQ_30000	2.599	3.778	other
9TQGlXpOrqQ_30000	3.623	3.72	other
9TQGlXpOrqQ_30000	3.855	4.203	/m/07s2xch
9TQGlXpOrqQ_30000	5.015	7.585	other
9TQGlXpOrqQ_30000	7.788	8.986	other
9TQGlXpOrqQ_30000	8.512	10.0	other
jhvB8DDjrx4_50000	0.0	0.832	/m/07s2xch
jhvB8DDjrx4_50000	0.0	10.0	other
jhvB8DDjrx4_50000	1.05	1.152	other
jhvB8DDjrx4_50000	1.408	1.69	other
jhvB8DDjrx4_50000	1.626	5.519	other
jhvB8DDjrx4_50000	1.933	2.113	other
jhvB8DDjrx4_50000	2.535	3.035	/m/07s2xch
jhvB8DDjrx4_50000	3.355	3.777	/m/07s2xch
jhvB8DDjrx4_50000	5.775	6.018	other
jhvB8DDjrx4_50000	6.453	6.658	other
jhvB8DDjrx4_50000	7.029	8.182	other
jhvB8DDjrx4_50000	8.335	9.552	other
jhvB8DDjrx4_50000	9.782	10.0	other
d_C10ghFEXI_470000	8.717	9.291	other
d_C10ghFEXI_470000	9.654	9.787	other
d_C10ghFEXI_470000	0.0	1.299	other
d_C10ghFEXI_470000	6.646	7.087	other
d_C10ghFEXI_470000	7.449	8.094	other
d_C10ghFEXI_470000	4.181	5.087	/m/07s2xch
d_C10ghFEXI_470000	0.0	10.0	other
d_C10ghFEXI_470000	0.0	0.457	other
SlymBkGzO-4_30000	0.0	2.21	other
SlymBkGzO-4_30000	0.0	10.0	other
SlymBkGzO-4_30000	2.286	2.638	other
SlymBkGzO-4_30000	2.604	5.232	other
SlymBkGzO-4_30000	4.506	6.435	/m/07s2xch
SlymBkGzO-4_30000	5.439	6.539	other
SlymBkGzO-4_30000	6.539	8.206	/m/032s66
SlymBkGzO-4_30000	8.302	10.0	other
SlymBkGzO-4_30000	9.298	9.845	/m/032s66
d0paSl3xs-s_30000	7.276	9.984	other
d0paSl3xs-s_30000	0.598	7.197	/m/07s2xch
zeTchQWVRUU_70000	0.0	10.0	other
zeTchQWVRUU_70000	0.127	0.355	other
zeTchQWVRUU_70000	0.428	0.623	other
zeTchQWVRUU_70000	0.623	0.842	other
zeTchQWVRUU_70000	0.996	2.004	other
zeTchQWVRUU_70000	1.33	1.549	other
zeTchQWVRUU_70000	1.338	2.012	/m/07s2xch
zeTchQWVRUU_70000	2.15	3.092	other
zeTchQWVRUU_70000	2.654	2.881	other
zeTchQWVRUU_70000	3.255	3.572	other
zeTchQWVRUU_70000	3.563	3.726	other
zeTchQWVRUU_70000	3.767	4.392	/m/07s2xch
zeTchQWVRUU_70000	4.522	5.074	/m/07s2xch
zeTchQWVRUU_70000	5.009	5.391	other
zeTchQWVRUU_70000	5.391	5.692	/m/07s2xch
zeTchQWVRUU_70000	5.741	5.936	other
zeTchQWVRUU_70000	5.952	6.131	other
zeTchQWVRUU_70000	6.114	6.309	other
zeTchQWVRUU_70000	6.325	6.618	other
zeTchQWVRUU_70000	6.472	7.146	/m/07s2xch
zeTchQWVRUU_70000	6.585	7.447	other
zeTchQWVRUU_70000	7.17	7.349	other
zeTchQWVRUU_70000	7.56	7.804	other
zeTchQWVRUU_70000	7.796	8.99	/m/07s2xch
zeTchQWVRUU_70000	9.071	9.291	other
zeTchQWVRUU_70000	9.315	10.0	/m/07s2xch
QIwWG9rvN8Q_410000	0.0	0.708	other
QIwWG9rvN8Q_410000	0.0	10.0	other
QIwWG9rvN8Q_410000	0.246	0.698	/m/032s66
QIwWG9rvN8Q_410000	0.547	1.751	other
